BabyId,FirsttimeParent,Crying date,Crying time,Crying seconds,Feeding date,Feeding time,Bottle amount,PumpingDate,PumpingTimePumpingLeftPumpingRight,Pumping Left,PumpingRight,SleepingDate,SleepingTime,SleepingSecond
HPT2_NR_20,1,11-08-2015,17:30:00,NA,11-08-2015,17:30:00,100,11-08-2015,17:30:00,NA,NA,11-08-2015,17:30:00,NA
HPT2_NR_20,1,11-08-2015,20:30:00,NA,11-08-2015,20:30:00,110,11-08-2015,20:30:00,NA,NA,11-08-2015,20:30:00,NA
HPT2_NR_20,1,12-08-2015,03:40:00,NA,12-08-2015,03:40:00,120,12-08-2015,03:40:00,NA,NA,12-08-2015,03:40:00,NA
HPT2_NR_20,1,12-08-2015,07:45:00,NA,12-08-2015,07:45:00,120,12-08-2015,07:45:00,NA,NA,12-08-2015,07:45:00,NA
HPT2_NR_20,1,12-08-2015,11:25:00,NA,12-08-2015,11:25:00,95,12-08-2015,11:25:00,NA,NA,12-08-2015,11:25:00,NA
HPT2_NR_20,1,12-08-2015,14:30:00,NA,12-08-2015,14:30:00,105,12-08-2015,14:30:00,NA,NA,12-08-2015,14:30:00,NA
HPT2_NR_20,1,12-08-2015,17:15:00,NA,12-08-2015,17:15:00,90,12-08-2015,17:15:00,NA,NA,12-08-2015,17:15:00,NA
HPT2_NR_20,1,12-08-2015,19:30:00,NA,12-08-2015,19:30:00,100,12-08-2015,19:30:00,NA,NA,12-08-2015,19:30:00,NA
HPT2_NR_20,1,12-08-2015,23:10:00,NA,12-08-2015,23:10:00,110,12-08-2015,23:10:00,NA,NA,12-08-2015,23:10:00,NA
HPT2_NR_20,1,13-08-2015,03:00:00,NA,13-08-2015,03:00:00,120,13-08-2015,03:00:00,NA,NA,13-08-2015,03:00:00,NA
HPT2_NR_20,1,13-08-2015,06:00:00,NA,13-08-2015,06:00:00,120,13-08-2015,06:00:00,NA,NA,13-08-2015,06:00:00,NA
HPT2_NR_20,1,13-08-2015,10:10:00,NA,13-08-2015,10:10:00,105,13-08-2015,10:10:00,NA,NA,13-08-2015,10:10:00,NA
HPT2_NR_20,1,13-08-2015,13:50:00,NA,13-08-2015,13:50:00,120,13-08-2015,13:50:00,NA,NA,13-08-2015,13:50:00,NA
HPT2_NR_20,1,13-08-2015,18:15:00,NA,13-08-2015,18:15:00,120,13-08-2015,18:15:00,NA,NA,13-08-2015,18:15:00,NA
HPT2_NR_20,1,13-08-2015,21:45:00,NA,13-08-2015,21:45:00,120,13-08-2015,21:45:00,NA,NA,13-08-2015,21:45:00,NA
HPT2_NR_20,1,14-08-2015,01:45:00,NA,14-08-2015,01:45:00,120,14-08-2015,01:45:00,NA,NA,14-08-2015,01:45:00,NA
HPT2_NR_20,1,14-08-2015,05:25:00,NA,14-08-2015,05:25:00,105,14-08-2015,05:25:00,NA,NA,14-08-2015,05:25:00,NA
HPT2_NR_20,1,14-08-2015,09:45:00,NA,14-08-2015,09:45:00,120,14-08-2015,09:45:00,NA,NA,14-08-2015,09:45:00,NA
HPT2_NR_20,1,14-08-2015,14:05:00,NA,14-08-2015,14:05:00,80,14-08-2015,14:05:00,NA,NA,14-08-2015,14:05:00,NA
HPT2_NR_20,1,14-08-2015,17:00:00,NA,14-08-2015,17:00:00,30,14-08-2015,17:00:00,NA,NA,14-08-2015,17:00:00,NA
HPT2_NR_20,1,14-08-2015,18:00:00,NA,14-08-2015,18:00:00,120,14-08-2015,18:00:00,NA,NA,14-08-2015,18:00:00,NA
HPT2_NR_20,1,14-08-2015,21:00:00,NA,14-08-2015,21:00:00,120,14-08-2015,21:00:00,NA,NA,14-08-2015,21:00:00,NA
HPT2_NR_20,1,14-08-2015,21:20:00,NA,14-08-2015,21:20:00,120,14-08-2015,21:20:00,NA,NA,14-08-2015,21:20:00,NA
HPT2_NR_20,1,15-08-2015,01:50:00,NA,15-08-2015,01:50:00,120,15-08-2015,01:50:00,NA,NA,15-08-2015,01:50:00,NA
HPT2_NR_20,1,15-08-2015,06:00:00,NA,15-08-2015,06:00:00,100,15-08-2015,06:00:00,NA,NA,15-08-2015,06:00:00,NA
HPT2_NR_20,1,15-08-2015,10:00:00,NA,15-08-2015,10:00:00,120,15-08-2015,10:00:00,NA,NA,15-08-2015,10:00:00,NA
HPT2_NR_20,1,15-08-2015,14:15:00,NA,15-08-2015,14:15:00,120,15-08-2015,14:15:00,NA,NA,15-08-2015,14:15:00,NA
HPT2_NR_20,1,15-08-2015,18:15:00,NA,15-08-2015,18:15:00,120,15-08-2015,18:15:00,NA,NA,15-08-2015,18:15:00,NA
HPT2_NR_20,1,16-08-2015,03:15:00,NA,16-08-2015,03:15:00,120,16-08-2015,03:15:00,NA,NA,16-08-2015,03:15:00,NA
HPT2_NR_20,1,16-08-2015,07:15:00,NA,16-08-2015,07:15:00,120,16-08-2015,07:15:00,NA,NA,16-08-2015,07:15:00,NA
HPT2_NR_20,1,16-08-2015,11:15:00,NA,16-08-2015,11:15:00,120,16-08-2015,11:15:00,NA,NA,16-08-2015,11:15:00,NA
HPT2_NR_20,1,16-08-2015,13:45:00,NA,16-08-2015,13:45:00,60,16-08-2015,13:45:00,NA,NA,16-08-2015,13:45:00,NA
HPT2_NR_20,1,16-08-2015,15:45:00,NA,16-08-2015,15:45:00,120,16-08-2015,15:45:00,NA,NA,16-08-2015,15:45:00,NA
HPT2_NR_20,1,16-08-2015,18:45:00,NA,16-08-2015,18:45:00,70,16-08-2015,18:45:00,NA,NA,16-08-2015,18:45:00,NA
HPT2_NR_20,1,16-08-2015,22:25:00,NA,16-08-2015,22:25:00,120,16-08-2015,22:25:00,NA,NA,16-08-2015,22:25:00,NA
HPT2_NR_20,1,17-08-2015,02:50:00,NA,17-08-2015,02:50:00,120,17-08-2015,02:50:00,NA,NA,17-08-2015,02:50:00,NA
HPT2_NR_20,1,17-08-2015,06:40:00,NA,17-08-2015,06:40:00,120,17-08-2015,06:40:00,NA,NA,17-08-2015,06:40:00,NA
HPT2_NR_20,1,17-08-2015,10:40:00,NA,17-08-2015,10:40:00,120,17-08-2015,10:40:00,NA,NA,17-08-2015,10:40:00,NA
HPT2_NR_20,1,17-08-2015,14:45:00,NA,17-08-2015,14:45:00,120,17-08-2015,14:45:00,NA,NA,17-08-2015,14:45:00,NA
HPT2_NR_20,1,17-08-2015,18:40:00,NA,17-08-2015,18:40:00,100,17-08-2015,18:40:00,NA,NA,17-08-2015,18:40:00,NA
HPT2_NR_20,1,17-08-2015,22:40:00,NA,17-08-2015,22:40:00,120,17-08-2015,22:40:00,NA,NA,17-08-2015,22:40:00,NA
HPT2_NR_20,1,18-08-2015,04:25:00,NA,18-08-2015,04:25:00,100,18-08-2015,04:25:00,NA,NA,18-08-2015,04:25:00,NA
HPT2_NR_20,1,18-08-2015,08:10:00,NA,18-08-2015,08:10:00,120,18-08-2015,08:10:00,NA,NA,18-08-2015,08:10:00,NA
HPT2_NR_20,1,18-08-2015,11:10:00,NA,18-08-2015,11:10:00,120,18-08-2015,11:10:00,NA,NA,18-08-2015,11:10:00,NA
HPT2_NR_20,1,18-08-2015,14:15:00,NA,18-08-2015,14:15:00,120,18-08-2015,14:15:00,NA,NA,18-08-2015,14:15:00,NA
HPT2_NR_20,1,18-08-2015,18:40:00,NA,18-08-2015,18:40:00,120,18-08-2015,18:40:00,NA,NA,18-08-2015,18:40:00,NA
HPT2_NR_20,1,18-08-2015,23:00:00,NA,18-08-2015,23:00:00,120,18-08-2015,23:00:00,NA,NA,18-08-2015,23:00:00,NA
HPT2_NR_20,1,19-08-2015,02:30:00,NA,19-08-2015,02:30:00,120,19-08-2015,02:30:00,NA,NA,19-08-2015,02:30:00,NA
HPT2_NR_20,1,19-08-2015,06:00:00,NA,19-08-2015,06:00:00,120,19-08-2015,06:00:00,NA,NA,19-08-2015,06:00:00,NA
HPT2_NR_20,1,19-08-2015,10:20:00,NA,19-08-2015,10:20:00,120,19-08-2015,10:20:00,NA,NA,19-08-2015,10:20:00,NA
HPT2_NR_20,1,19-08-2015,14:15:00,NA,19-08-2015,14:15:00,120,19-08-2015,14:15:00,NA,NA,19-08-2015,14:15:00,NA
HPT2_NR_20,1,19-08-2015,18:00:00,NA,19-08-2015,18:00:00,120,19-08-2015,18:00:00,NA,NA,19-08-2015,18:00:00,NA
HPT2_NR_20,1,19-08-2015,21:30:00,NA,19-08-2015,21:30:00,120,19-08-2015,21:30:00,NA,NA,19-08-2015,21:30:00,NA
HPT2_NR_20,1,20-08-2015,05:30:00,NA,20-08-2015,05:30:00,120,20-08-2015,05:30:00,NA,NA,20-08-2015,05:30:00,NA
HPT2_NR_20,1,20-08-2015,10:00:00,NA,20-08-2015,10:00:00,120,20-08-2015,10:00:00,NA,NA,20-08-2015,10:00:00,NA
HPT2_NR_20,1,20-08-2015,13:35:00,NA,20-08-2015,13:35:00,120,20-08-2015,13:35:00,NA,NA,20-08-2015,13:35:00,NA
HPT2_NR_20,1,20-08-2015,16:00:00,NA,20-08-2015,16:00:00,60,20-08-2015,16:00:00,NA,NA,20-08-2015,16:00:00,NA
HPT2_NR_20,1,20-08-2015,18:00:00,NA,20-08-2015,18:00:00,120,20-08-2015,18:00:00,NA,NA,20-08-2015,18:00:00,NA
HPT2_NR_20,1,20-08-2015,22:00:00,NA,20-08-2015,22:00:00,150,20-08-2015,22:00:00,NA,NA,20-08-2015,22:00:00,NA
HPT2_NR_20,1,21-08-2015,04:25:00,NA,21-08-2015,04:25:00,120,21-08-2015,04:25:00,NA,NA,21-08-2015,04:25:00,NA
HPT2_NR_20,1,21-08-2015,08:30:00,NA,21-08-2015,08:30:00,120,21-08-2015,08:30:00,NA,NA,21-08-2015,08:30:00,NA
HPT2_NR_20,1,21-08-2015,12:30:00,NA,21-08-2015,12:30:00,120,21-08-2015,12:30:00,NA,NA,21-08-2015,12:30:00,NA
HPT2_NR_20,1,21-08-2015,16:00:00,NA,21-08-2015,16:00:00,90,21-08-2015,16:00:00,NA,NA,21-08-2015,16:00:00,NA
HPT2_NR_20,1,21-08-2015,18:00:00,NA,21-08-2015,18:00:00,120,21-08-2015,18:00:00,NA,NA,21-08-2015,18:00:00,NA
HPT2_NR_20,1,21-08-2015,22:00:00,NA,21-08-2015,22:00:00,150,21-08-2015,22:00:00,NA,NA,21-08-2015,22:00:00,NA
HPT2_NR_20,1,22-08-2015,02:40:00,NA,22-08-2015,02:40:00,120,22-08-2015,02:40:00,NA,NA,22-08-2015,02:40:00,NA
HPT2_NR_20,1,22-08-2015,06:30:00,NA,22-08-2015,06:30:00,90,22-08-2015,06:30:00,NA,NA,22-08-2015,06:30:00,NA
HPT2_NR_20,1,22-08-2015,09:45:00,NA,22-08-2015,09:45:00,120,22-08-2015,09:45:00,NA,NA,22-08-2015,09:45:00,NA
HPT2_NR_20,1,22-08-2015,13:00:00,NA,22-08-2015,13:00:00,120,22-08-2015,13:00:00,NA,NA,22-08-2015,13:00:00,NA
HPT2_NR_20,1,22-08-2015,17:30:00,NA,22-08-2015,17:30:00,120,22-08-2015,17:30:00,NA,NA,22-08-2015,17:30:00,NA
HPT2_NR_20,1,22-08-2015,21:00:00,NA,22-08-2015,21:00:00,120,22-08-2015,21:00:00,NA,NA,22-08-2015,21:00:00,NA
HPT2_NR_20,1,23-08-2015,01:30:00,NA,23-08-2015,01:30:00,120,23-08-2015,01:30:00,NA,NA,23-08-2015,01:30:00,NA
HPT2_NR_20,1,23-08-2015,05:50:00,NA,23-08-2015,05:50:00,120,23-08-2015,05:50:00,NA,NA,23-08-2015,05:50:00,NA
HPT2_NR_20,1,23-08-2015,10:30:00,NA,23-08-2015,10:30:00,120,23-08-2015,10:30:00,NA,NA,23-08-2015,10:30:00,NA
HPT2_NR_20,1,23-08-2015,14:45:00,NA,23-08-2015,14:45:00,120,23-08-2015,14:45:00,NA,NA,23-08-2015,14:45:00,NA
HPT2_NR_20,1,23-08-2015,19:05:00,NA,23-08-2015,19:05:00,90,23-08-2015,19:05:00,NA,NA,23-08-2015,19:05:00,NA
HPT2_NR_20,1,23-08-2015,22:10:00,NA,23-08-2015,22:10:00,150,23-08-2015,22:10:00,NA,NA,23-08-2015,22:10:00,NA
HPT2_NR_20,1,24-08-2015,07:15:00,NA,24-08-2015,07:15:00,100,24-08-2015,07:15:00,NA,NA,24-08-2015,07:15:00,NA
HPT2_NR_20,1,24-08-2015,11:15:00,NA,24-08-2015,11:15:00,135,24-08-2015,11:15:00,NA,NA,24-08-2015,11:15:00,NA
HPT2_NR_20,1,24-08-2015,15:30:00,NA,24-08-2015,15:30:00,120,24-08-2015,15:30:00,NA,NA,24-08-2015,15:30:00,NA
HPT2_NR_20,1,24-08-2015,18:30:00,NA,24-08-2015,18:30:00,120,24-08-2015,18:30:00,NA,NA,24-08-2015,18:30:00,NA
HPT2_NR_20,1,24-08-2015,23:15:00,NA,24-08-2015,23:15:00,135,24-08-2015,23:15:00,NA,NA,24-08-2015,23:15:00,NA
HPT2_NR_20,1,25-08-2015,04:30:00,NA,25-08-2015,04:30:00,120,25-08-2015,04:30:00,NA,NA,25-08-2015,04:30:00,NA
HPT2_NR_20,1,25-08-2015,10:00:00,NA,25-08-2015,10:00:00,120,25-08-2015,10:00:00,NA,NA,25-08-2015,10:00:00,NA
HPT2_NR_20,1,25-08-2015,14:00:00,NA,25-08-2015,14:00:00,120,25-08-2015,14:00:00,NA,NA,25-08-2015,14:00:00,NA
HPT2_NR_20,1,25-08-2015,17:20:00,NA,25-08-2015,17:20:00,90,25-08-2015,17:20:00,NA,NA,25-08-2015,17:20:00,NA
HPT2_NR_20,1,25-08-2015,21:30:00,NA,25-08-2015,21:30:00,150,25-08-2015,21:30:00,NA,NA,25-08-2015,21:30:00,NA
HPT2_NR_20,1,26-08-2015,03:30:00,NA,26-08-2015,03:30:00,120,26-08-2015,03:30:00,NA,NA,26-08-2015,03:30:00,NA
HPT2_NR_20,1,26-08-2015,08:40:00,NA,26-08-2015,08:40:00,120,26-08-2015,08:40:00,NA,NA,26-08-2015,08:40:00,NA
HPT2_NR_20,1,26-08-2015,12:40:00,NA,26-08-2015,12:40:00,110,26-08-2015,12:40:00,NA,NA,26-08-2015,12:40:00,NA
HPT2_NR_20,1,26-08-2015,17:20:00,NA,26-08-2015,17:20:00,120,26-08-2015,17:20:00,NA,NA,26-08-2015,17:20:00,NA
HPT2_NR_20,1,26-08-2015,19:15:00,NA,26-08-2015,19:15:00,60,26-08-2015,19:15:00,NA,NA,26-08-2015,19:15:00,NA
HPT2_NR_20,1,26-08-2015,20:50:00,NA,26-08-2015,20:50:00,130,26-08-2015,20:50:00,NA,NA,26-08-2015,20:50:00,NA
HPT2_NR_20,1,27-08-2015,05:30:00,NA,27-08-2015,05:30:00,120,27-08-2015,05:30:00,NA,NA,27-08-2015,05:30:00,NA
HPT2_NR_20,1,27-08-2015,10:15:00,NA,27-08-2015,10:15:00,120,27-08-2015,10:15:00,NA,NA,27-08-2015,10:15:00,NA
HPT2_NR_20,1,27-08-2015,13:30:00,NA,27-08-2015,13:30:00,100,27-08-2015,13:30:00,NA,NA,27-08-2015,13:30:00,NA
HPT2_NR_20,1,27-08-2015,17:25:00,NA,27-08-2015,17:25:00,120,27-08-2015,17:25:00,NA,NA,27-08-2015,17:25:00,NA
HPT2_NR_20,1,27-08-2015,22:30:00,NA,27-08-2015,22:30:00,150,27-08-2015,22:30:00,NA,NA,27-08-2015,22:30:00,NA
HPT2_NR_20,1,28-08-2015,06:10:00,NA,28-08-2015,06:10:00,120,28-08-2015,06:10:00,NA,NA,28-08-2015,06:10:00,NA
HPT2_NR_20,1,28-08-2015,10:45:00,NA,28-08-2015,10:45:00,120,28-08-2015,10:45:00,NA,NA,28-08-2015,10:45:00,NA
HPT2_NR_20,1,28-08-2015,13:45:00,NA,28-08-2015,13:45:00,60,28-08-2015,13:45:00,NA,NA,28-08-2015,13:45:00,NA
HPT2_NR_20,1,28-08-2015,16:45:00,NA,28-08-2015,16:45:00,120,28-08-2015,16:45:00,NA,NA,28-08-2015,16:45:00,NA
HPT2_NR_20,1,28-08-2015,21:00:00,NA,28-08-2015,21:00:00,150,28-08-2015,21:00:00,NA,NA,28-08-2015,21:00:00,NA
HPT2_NR_20,1,29-08-2015,05:05:00,NA,29-08-2015,05:05:00,120,29-08-2015,05:05:00,NA,NA,29-08-2015,05:05:00,NA
HPT2_NR_20,1,29-08-2015,09:45:00,NA,29-08-2015,09:45:00,120,29-08-2015,09:45:00,NA,NA,29-08-2015,09:45:00,NA
HPT2_NR_20,1,29-08-2015,12:15:00,NA,29-08-2015,12:15:00,120,29-08-2015,12:15:00,NA,NA,29-08-2015,12:15:00,NA
HPT2_NR_20,1,29-08-2015,15:45:00,NA,29-08-2015,15:45:00,120,29-08-2015,15:45:00,NA,NA,29-08-2015,15:45:00,NA
HPT2_NR_20,1,29-08-2015,20:15:00,NA,29-08-2015,20:15:00,120,29-08-2015,20:15:00,NA,NA,29-08-2015,20:15:00,NA
HPT2_NR_20,1,29-08-2015,22:25:00,NA,29-08-2015,22:25:00,60,29-08-2015,22:25:00,NA,NA,29-08-2015,22:25:00,NA
HPT2_NR_20,1,30-08-2015,06:50:00,NA,30-08-2015,06:50:00,125,30-08-2015,06:50:00,NA,NA,30-08-2015,06:50:00,NA
HPT2_NR_20,1,30-08-2015,10:45:00,NA,30-08-2015,10:45:00,120,30-08-2015,10:45:00,NA,NA,30-08-2015,10:45:00,NA
HPT2_NR_20,1,30-08-2015,14:20:00,NA,30-08-2015,14:20:00,120,30-08-2015,14:20:00,NA,NA,30-08-2015,14:20:00,NA
HPT2_NR_20,1,30-08-2015,18:00:00,NA,30-08-2015,18:00:00,90,30-08-2015,18:00:00,NA,NA,30-08-2015,18:00:00,NA
HPT2_NR_20,1,30-08-2015,21:00:00,NA,30-08-2015,21:00:00,140,30-08-2015,21:00:00,NA,NA,30-08-2015,21:00:00,NA
HPT2_NR_20,1,31-08-2015,06:40:00,NA,31-08-2015,06:40:00,120,31-08-2015,06:40:00,NA,NA,31-08-2015,06:40:00,NA
HPT2_NR_20,1,31-08-2015,10:40:00,NA,31-08-2015,10:40:00,120,31-08-2015,10:40:00,NA,NA,31-08-2015,10:40:00,NA
HPT2_NR_20,1,31-08-2015,14:10:00,NA,31-08-2015,14:10:00,150,31-08-2015,14:10:00,NA,NA,31-08-2015,14:10:00,NA
HPT2_NR_20,1,31-08-2015,18:10:00,NA,31-08-2015,18:10:00,120,31-08-2015,18:10:00,NA,NA,31-08-2015,18:10:00,NA
HPT2_NR_20,1,31-08-2015,21:45:00,NA,31-08-2015,21:45:00,150,31-08-2015,21:45:00,NA,NA,31-08-2015,21:45:00,NA
HPT2_NR_20,1,01-09-2015,07:05:00,NA,01-09-2015,07:05:00,120,01-09-2015,07:05:00,NA,NA,01-09-2015,07:05:00,NA
HPT2_NR_20,1,01-09-2015,12:00:00,NA,01-09-2015,12:00:00,120,01-09-2015,12:00:00,NA,NA,01-09-2015,12:00:00,NA
HPT2_NR_20,1,01-09-2015,15:40:00,NA,01-09-2015,15:40:00,120,01-09-2015,15:40:00,NA,NA,01-09-2015,15:40:00,NA
HPT2_NR_20,1,01-09-2015,18:10:00,NA,01-09-2015,18:10:00,120,01-09-2015,18:10:00,NA,NA,01-09-2015,18:10:00,NA
HPT2_NR_20,1,01-09-2015,21:55:00,NA,01-09-2015,21:55:00,150,01-09-2015,21:55:00,NA,NA,01-09-2015,21:55:00,NA
HPT2_NR_21,1,06-08-2015,16:15:01,NA,06-08-2015,16:15:01,NA,06-08-2015,16:15:01,0,70,06-08-2015,16:15:01,2280
HPT2_NR_21,1,06-08-2015,19:04:06,NA,06-08-2015,19:04:06,120,06-08-2015,19:04:06,50,50,06-08-2015,19:04:06,14400
HPT2_NR_21,1,06-08-2015,21:45:06,NA,06-08-2015,21:45:06,NA,06-08-2015,21:45:06,20,0,06-08-2015,21:45:06,12600
HPT2_NR_21,1,07-08-2015,03:00:00,NA,07-08-2015,03:00:00,NA,07-08-2015,03:00:00,0,60,07-08-2015,03:00:00,10200
HPT2_NR_21,1,07-08-2015,07:00:00,NA,07-08-2015,07:00:00,NA,07-08-2015,07:00:00,0,60,07-08-2015,07:00:00,3600
HPT2_NR_21,1,07-08-2015,09:53:23,NA,07-08-2015,09:53:23,NA,07-08-2015,09:53:23,40,80,07-08-2015,09:53:23,11880
HPT2_NR_21,1,07-08-2015,09:55:30,NA,07-08-2015,09:55:30,NA,07-08-2015,09:55:30,0,40,07-08-2015,09:55:30,15600
HPT2_NR_21,1,07-08-2015,12:40:00,NA,07-08-2015,12:40:00,NA,07-08-2015,12:40:00,25,75,07-08-2015,12:40:00,10200
HPT2_NR_21,1,07-08-2015,18:46:00,NA,07-08-2015,18:46:00,125,07-08-2015,18:46:00,20,0,07-08-2015,18:46:00,5400
HPT2_NR_21,1,07-08-2015,22:00:00,NA,07-08-2015,22:00:00,80,07-08-2015,22:00:00,NA,NA,07-08-2015,22:00:00,3600
HPT2_NR_21,1,08-08-2015,01:30:00,NA,08-08-2015,01:30:00,NA,08-08-2015,01:30:00,NA,NA,08-08-2015,01:30:00,4800
HPT2_NR_21,1,08-08-2015,06:00:00,NA,08-08-2015,06:00:00,NA,08-08-2015,06:00:00,NA,NA,08-08-2015,06:00:00,21120
HPT2_NR_21,1,08-08-2015,09:40:00,NA,08-08-2015,09:40:00,NA,08-08-2015,09:40:00,NA,NA,08-08-2015,09:40:00,13224
HPT2_NR_21,1,08-08-2015,12:00:00,NA,08-08-2015,12:00:00,NA,08-08-2015,12:00:00,NA,NA,08-08-2015,12:00:00,8700
HPT2_NR_21,1,09-08-2015,09:00:00,NA,09-08-2015,09:00:00,NA,09-08-2015,09:00:00,NA,NA,09-08-2015,09:00:00,21120
HPT2_NR_21,1,09-08-2015,13:00:00,NA,09-08-2015,13:00:00,NA,09-08-2015,13:00:00,NA,NA,09-08-2015,13:00:00,9497
HPT2_NR_21,1,09-08-2015,16:15:00,NA,09-08-2015,16:15:00,NA,09-08-2015,16:15:00,NA,NA,09-08-2015,16:15:00,3600
HPT2_NR_21,1,09-08-2015,19:00:00,NA,09-08-2015,19:00:00,NA,09-08-2015,19:00:00,NA,NA,09-08-2015,19:00:00,4500
HPT2_NR_21,1,09-08-2015,22:00:00,NA,09-08-2015,22:00:00,NA,09-08-2015,22:00:00,NA,NA,09-08-2015,22:00:00,15600
HPT2_NR_21,1,10-08-2015,04:37:00,NA,10-08-2015,04:37:00,NA,10-08-2015,04:37:00,NA,NA,10-08-2015,04:37:00,12600
HPT2_NR_21,1,10-08-2015,08:40:51,NA,10-08-2015,08:40:51,NA,10-08-2015,08:40:51,NA,NA,10-08-2015,08:40:51,11160
HPT2_NR_21,1,10-08-2015,12:51:50,NA,10-08-2015,12:51:50,NA,10-08-2015,12:51:50,NA,NA,10-08-2015,12:51:50,18000
HPT2_NR_21,1,10-08-2015,15:40:00,NA,10-08-2015,15:40:00,NA,10-08-2015,15:40:00,NA,NA,10-08-2015,15:40:00,9420
HPT2_NR_21,1,10-08-2015,17:50:00,NA,10-08-2015,17:50:00,NA,10-08-2015,17:50:00,NA,NA,10-08-2015,17:50:00,8100
HPT2_NR_21,1,10-08-2015,19:25:00,NA,10-08-2015,19:25:00,NA,10-08-2015,19:25:00,NA,NA,10-08-2015,19:25:00,7200
HPT2_NR_21,1,10-08-2015,22:30:00,NA,10-08-2015,22:30:00,200,10-08-2015,22:30:00,NA,NA,10-08-2015,22:30:00,28800
HPT2_NR_21,1,11-08-2015,04:55:13,NA,11-08-2015,04:55:13,80,11-08-2015,04:55:13,NA,NA,11-08-2015,04:55:13,3600
HPT2_NR_21,1,11-08-2015,07:38:37,NA,11-08-2015,07:38:37,NA,11-08-2015,07:38:37,NA,NA,11-08-2015,07:38:37,1800
HPT2_NR_21,1,11-08-2015,11:30:00,NA,11-08-2015,11:30:00,NA,11-08-2015,11:30:00,NA,NA,11-08-2015,11:30:00,3600
HPT2_NR_21,1,11-08-2015,13:29:00,NA,11-08-2015,13:29:00,NA,11-08-2015,13:29:00,NA,NA,11-08-2015,13:29:00,2040
HPT2_NR_21,1,11-08-2015,15:30:00,NA,11-08-2015,15:30:00,NA,11-08-2015,15:30:00,NA,NA,11-08-2015,15:30:00,2400
HPT2_NR_21,1,11-08-2015,19:00:00,NA,11-08-2015,19:00:00,NA,11-08-2015,19:00:00,NA,NA,11-08-2015,19:00:00,7947.802005
HPT2_NR_21,1,11-08-2015,22:15:00,NA,11-08-2015,22:15:00,NA,11-08-2015,22:15:00,NA,NA,11-08-2015,22:15:00,7745.358806
HPT2_NR_21,1,11-08-2015,23:50:00,NA,11-08-2015,23:50:00,NA,11-08-2015,23:50:00,NA,NA,11-08-2015,23:50:00,13800
HPT2_NR_21,1,12-08-2015,05:30:00,NA,12-08-2015,05:30:00,NA,12-08-2015,05:30:00,NA,NA,12-08-2015,05:30:00,3600
HPT2_NR_21,1,12-08-2015,09:30:00,NA,12-08-2015,09:30:00,NA,12-08-2015,09:30:00,NA,NA,12-08-2015,09:30:00,10800
HPT2_NR_21,1,12-08-2015,11:50:00,NA,12-08-2015,11:50:00,NA,12-08-2015,11:50:00,NA,NA,12-08-2015,11:50:00,12600
HPT2_NR_21,1,12-08-2015,13:14:00,NA,12-08-2015,13:14:00,NA,12-08-2015,13:14:00,NA,NA,12-08-2015,13:14:00,14400
HPT2_NR_21,1,12-08-2015,17:30:00,NA,12-08-2015,17:30:00,NA,12-08-2015,17:30:00,NA,NA,12-08-2015,17:30:00,6600
HPT2_NR_21,1,12-08-2015,21:00:00,NA,12-08-2015,21:00:00,NA,12-08-2015,21:00:00,NA,NA,12-08-2015,21:00:00,4500
HPT2_NR_21,1,13-08-2015,05:00:00,NA,13-08-2015,05:00:00,NA,13-08-2015,05:00:00,NA,NA,13-08-2015,05:00:00,2700
HPT2_NR_21,1,13-08-2015,07:50:00,NA,13-08-2015,07:50:00,NA,13-08-2015,07:50:00,NA,NA,13-08-2015,07:50:00,3580
HPT2_NR_21,1,14-08-2015,07:30:00,NA,14-08-2015,07:30:00,NA,14-08-2015,07:30:00,NA,NA,14-08-2015,07:30:00,26868
HPT2_NR_21,1,14-08-2015,11:00:00,NA,14-08-2015,11:00:00,NA,14-08-2015,11:00:00,NA,NA,14-08-2015,11:00:00,3600
HPT2_NR_21,1,14-08-2015,13:30:00,NA,14-08-2015,13:30:00,NA,14-08-2015,13:30:00,NA,NA,14-08-2015,13:30:00,3600
HPT2_NR_21,1,14-08-2015,16:07:00,NA,14-08-2015,16:07:00,NA,14-08-2015,16:07:00,NA,NA,14-08-2015,16:07:00,7200
HPT2_NR_21,1,15-08-2015,07:00:00,NA,15-08-2015,07:00:00,NA,15-08-2015,07:00:00,NA,NA,15-08-2015,07:00:00,3840
HPT2_NR_21,1,15-08-2015,09:30:00,NA,15-08-2015,09:30:00,NA,15-08-2015,09:30:00,NA,NA,15-08-2015,09:30:00,11100
HPT2_NR_21,1,15-08-2015,11:45:00,NA,15-08-2015,11:45:00,NA,15-08-2015,11:45:00,NA,NA,15-08-2015,11:45:00,1800
HPT2_NR_21,1,15-08-2015,14:00:00,NA,15-08-2015,14:00:00,NA,15-08-2015,14:00:00,NA,NA,15-08-2015,14:00:00,15300
HPT2_NR_21,1,15-08-2015,16:30:00,NA,15-08-2015,16:30:00,NA,15-08-2015,16:30:00,NA,NA,15-08-2015,16:30:00,8100
HPT2_NR_21,1,15-08-2015,19:00:00,NA,15-08-2015,19:00:00,NA,15-08-2015,19:00:00,NA,NA,15-08-2015,19:00:00,4500
HPT2_NR_21,1,15-08-2015,22:05:00,NA,15-08-2015,22:05:00,NA,15-08-2015,22:05:00,NA,NA,15-08-2015,22:05:00,8100
